"","stockid","year","UdivUmsypref","price","sst_c","dev.year","rep.countries","gen.time","tac_year"
"963","YFINEPAC",2005,1.435,0.936592985973993,21.1725463578928,1950,19,2.3,0
"964","YFINEPAC",2006,1.056,0.944413451261147,21.234152642948,1950,19,2.3,0
"965","YFINEPAC",2007,0.724,0.931378405869761,20.9274241239654,1950,19,2.3,0
"966","YFINEPAC",2008,0.693,0.948960630082152,20.9989582697815,1950,19,2.3,0
"967","YFINEPAC",2009,0.685,0.951403501185673,21.369127197576,1950,19,2.3,0
"968","YFINEPAC",2010,0.711,0.958033677008613,20.9443700059805,1950,19,2.3,0
"969","ALBAIO",1950,0.000222,NA,NA,NA,NA,NA,0
"970","ALBAIO",1951,6e-04,NA,NA,NA,NA,NA,0
"971","ALBAIO",1952,0.0011,NA,NA,NA,NA,NA,0
"972","ALBAIO",1953,0.0089,NA,NA,NA,NA,NA,0
"973","ALBAIO",1954,0.0228,NA,NA,NA,NA,NA,0
"974","ALBAIO",1955,0.0267,NA,NA,NA,NA,NA,0
"975","ALBAIO",1956,0.0437,NA,NA,NA,NA,NA,0
"976","ALBAIO",1957,0.042,NA,NA,NA,NA,NA,0
"977","ALBAIO",1958,0.0643,NA,NA,NA,NA,NA,0
"978","ALBAIO",1959,0.112,NA,NA,NA,NA,NA,0
"979","ALBAIO",1960,0.128,NA,NA,NA,NA,NA,0
"980","ALBAIO",1961,0.17,NA,NA,NA,NA,NA,0
"981","ALBAIO",1962,0.229,NA,NA,NA,NA,NA,0
"982","ALBAIO",1963,0.169,NA,NA,NA,NA,NA,0
"983","ALBAIO",1964,0.24,NA,NA,NA,NA,NA,0
"984","ALBAIO",1965,0.154,NA,NA,NA,NA,NA,0
"985","ALBAIO",1966,0.192,NA,NA,NA,NA,NA,0
"986","ALBAIO",1967,0.278,NA,NA,NA,NA,NA,0
"987","ALBAIO",1968,0.251,NA,NA,NA,NA,NA,0
"988","ALBAIO",1969,0.284,NA,NA,NA,NA,NA,0
"989","ALBAIO",1970,0.182,NA,NA,NA,NA,NA,0
"990","ALBAIO",1971,0.166,NA,NA,NA,NA,NA,0
"991","ALBAIO",1972,0.165,NA,NA,NA,NA,NA,0
"992","ALBAIO",1973,0.31,NA,NA,NA,NA,NA,0
"993","ALBAIO",1974,0.402,NA,NA,NA,NA,NA,0
"994","ALBAIO",1975,0.146,NA,NA,NA,NA,NA,0
"995","ALBAIO",1976,0.233,NA,NA,NA,NA,NA,0
"996","ALBAIO",1977,0.171,NA,NA,NA,NA,NA,0
"997","ALBAIO",1978,0.243,NA,NA,NA,NA,NA,0
"998","ALBAIO",1979,0.251,NA,NA,NA,NA,NA,0
"999","ALBAIO",1980,0.204,NA,NA,NA,NA,NA,0
"1000","ALBAIO",1981,0.227,NA,NA,NA,NA,NA,0
"1001","ALBAIO",1982,0.389,NA,NA,NA,NA,NA,0
"1002","ALBAIO",1983,0.312,NA,NA,NA,NA,NA,0
"1003","ALBAIO",1984,0.227,NA,NA,NA,NA,NA,0
"1004","ALBAIO",1985,0.158,NA,NA,NA,NA,NA,0
"1005","ALBAIO",1986,0.9,NA,NA,NA,NA,NA,0
"1006","ALBAIO",1987,0.818,NA,NA,NA,NA,NA,0
"1007","ALBAIO",1988,0.765,NA,NA,NA,NA,NA,0
"1008","ALBAIO",1989,0.652,NA,NA,NA,NA,NA,0
"1009","ALBAIO",1990,1.44,NA,NA,NA,NA,NA,0
"1010","ALBAIO",1991,0.671,NA,NA,NA,NA,NA,0
"1011","ALBAIO",1992,0.565,NA,NA,NA,NA,NA,0
"1012","ALBAIO",1993,0.412,NA,NA,NA,NA,NA,0
"1013","ALBAIO",1994,0.54,NA,NA,NA,NA,NA,0
"1014","ALBAIO",1995,0.527,NA,NA,NA,NA,NA,0
"1015","ALBAIO",1996,0.625,NA,NA,NA,NA,NA,0
"1016","ALBAIO",1997,0.711,NA,NA,NA,NA,NA,0
"1017","ALBAIO",1998,0.917,NA,NA,NA,NA,NA,0
"1018","ALBAIO",1999,0.885,NA,NA,NA,NA,NA,0
"1019","ALBAIO",2000,0.871,NA,NA,NA,NA,NA,0
"1020","ALBAIO",2001,1.11,NA,NA,NA,NA,NA,0
"1021","ALBAIO",2002,0.855,NA,NA,NA,NA,NA,0
"1022","ALBAIO",2003,0.668,NA,NA,NA,NA,NA,0
"1023","ALBAIO",2004,0.641,NA,NA,NA,NA,NA,0
"1024","ALBAIO",2005,0.578,NA,NA,NA,NA,NA,0
"1025","ALBAIO",2006,0.572,NA,NA,NA,NA,NA,0
"1026","ALBAIO",2007,0.671,NA,NA,NA,NA,NA,0
"1027","ALBAIO",2008,0.609,NA,NA,NA,NA,NA,0
"1028","ALBAIO",2009,0.776,NA,NA,NA,NA,NA,0
"1029","ALBAIO",2010,0.71,NA,NA,NA,NA,NA,0
"1030","ALBASPAC",1960,0.05,NA,NA,NA,NA,NA,0
"1031","ALBASPAC",1961,0.06,NA,NA,NA,NA,NA,0
"1032","ALBASPAC",1962,0.07,NA,NA,NA,NA,NA,0
"1033","ALBASPAC",1963,0.05,NA,NA,NA,NA,NA,0
"1034","ALBASPAC",1964,0.05,NA,NA,NA,NA,NA,0
"1035","ALBASPAC",1965,0.065,NA,NA,NA,NA,NA,0
"1036","ALBASPAC",1966,0.07,NA,NA,NA,NA,NA,0
"1037","ALBASPAC",1967,0.08,NA,NA,NA,NA,NA,0
"1038","ALBASPAC",1968,0.07,NA,NA,NA,NA,NA,0
"1039","ALBASPAC",1969,0.06,NA,NA,NA,NA,NA,0
"1040","ALBASPAC",1970,0.06,NA,NA,NA,NA,NA,0
"1041","ALBASPAC",1971,0.07,NA,NA,NA,NA,NA,0
"1042","ALBASPAC",1972,0.08,NA,NA,NA,NA,NA,0
"1043","ALBASPAC",1973,0.08,NA,NA,NA,NA,NA,0
"1044","ALBASPAC",1974,0.1,NA,NA,NA,NA,NA,0
"1045","ALBASPAC",1975,0.08,NA,NA,NA,NA,NA,0
"1046","ALBASPAC",1976,0.082,NA,NA,NA,NA,NA,0
"1047","ALBASPAC",1977,0.07,NA,NA,NA,NA,NA,0
"1048","ALBASPAC",1978,0.08,NA,NA,NA,NA,NA,0
"1049","ALBASPAC",1979,0.1,NA,NA,NA,NA,NA,0
"1050","ALBASPAC",1980,0.1,NA,NA,NA,NA,NA,0
"1051","ALBASPAC",1981,0.06,NA,NA,NA,NA,NA,0
"1052","ALBASPAC",1982,0.08,NA,NA,NA,NA,NA,0
"1053","ALBASPAC",1983,0.09,NA,NA,NA,NA,NA,0
"1054","ALBASPAC",1984,0.11,NA,NA,NA,NA,NA,0
"1055","ALBASPAC",1985,0.07,NA,NA,NA,NA,NA,0
"1056","ALBASPAC",1986,0.08,NA,NA,NA,NA,NA,0
"1057","ALBASPAC",1987,0.1,NA,NA,NA,NA,NA,0
"1058","ALBASPAC",1988,0.08,NA,NA,NA,NA,NA,0
"1059","ALBASPAC",1989,0.07,NA,NA,NA,NA,NA,0
"1060","ALBASPAC",1990,0.1,NA,NA,NA,NA,NA,0
"1061","ALBASPAC",1991,0.1,NA,NA,NA,NA,NA,0
"1062","ALBASPAC",1992,0.11,NA,NA,NA,NA,NA,0
"1063","ALBASPAC",1993,0.12,NA,NA,NA,NA,NA,0
"1064","ALBASPAC",1994,0.27,NA,NA,NA,NA,NA,0
"1065","ALBASPAC",1995,0.17,NA,NA,NA,NA,NA,0
"1066","ALBASPAC",1996,0.14,NA,NA,NA,NA,NA,0
"1067","ALBASPAC",1997,0.13,NA,NA,NA,NA,NA,0
"1068","ALBASPAC",1998,0.12,NA,NA,NA,NA,NA,0
"1069","ALBASPAC",1999,0.16,NA,NA,NA,NA,NA,0
"1070","ALBASPAC",2000,0.13,NA,NA,NA,NA,NA,0
"1071","ALBASPAC",2001,0.12,NA,NA,NA,NA,NA,0
"1072","ALBASPAC",2002,0.12,NA,NA,NA,NA,NA,0
"1073","ALBASPAC",2003,0.12,NA,NA,NA,NA,NA,0
"1074","ALBASPAC",2004,0.16,NA,NA,NA,NA,NA,0
"1075","ALBASPAC",2005,0.18,NA,NA,NA,NA,NA,0
"1076","ALBASPAC",2006,0.14,NA,NA,NA,NA,NA,0
"1077","ALBASPAC",2007,0.273,NA,NA,NA,NA,NA,0
"1078","ALBASPAC",2008,0.25,NA,NA,NA,NA,NA,0
"1079","ALBASPAC",2009,0.2,NA,NA,NA,NA,NA,0
"1080","ALBASPAC",2010,0.2,NA,NA,NA,NA,NA,0
"1081","BIGEYECWPAC",1952,0.0341,NA,NA,NA,NA,NA,0
"1082","BIGEYECWPAC",1953,0.0322,NA,NA,NA,NA,NA,0
"1083","BIGEYECWPAC",1954,0.0244,NA,NA,NA,NA,NA,0
"1084","BIGEYECWPAC",1955,0.0353,NA,NA,NA,NA,NA,0
"1085","BIGEYECWPAC",1956,0.0391,NA,NA,NA,NA,NA,0
"1086","BIGEYECWPAC",1957,0.0535,NA,NA,NA,NA,NA,0
"1087","BIGEYECWPAC",1958,0.0736,NA,NA,NA,NA,NA,0
"1088","BIGEYECWPAC",1959,0.0678,NA,NA,NA,NA,NA,0
"1089","BIGEYECWPAC",1960,0.0756,NA,NA,NA,NA,NA,0
"1090","BIGEYECWPAC",1961,0.0736,NA,NA,NA,NA,NA,0
"1091","BIGEYECWPAC",1962,0.069,NA,NA,NA,NA,NA,0
"1092","BIGEYECWPAC",1963,0.0857,NA,NA,NA,NA,NA,0
"1093","BIGEYECWPAC",1964,0.0632,NA,NA,NA,NA,NA,0
"1094","BIGEYECWPAC",1965,0.0632,NA,NA,NA,NA,NA,0
"1095","BIGEYECWPAC",1966,0.0659,NA,NA,NA,NA,NA,0
"1096","BIGEYECWPAC",1967,0.0767,NA,NA,NA,NA,NA,0
"1097","BIGEYECWPAC",1968,0.0601,NA,NA,NA,NA,NA,0
"1098","BIGEYECWPAC",1969,0.0702,NA,NA,NA,NA,NA,0
"1099","BIGEYECWPAC",1970,0.0942,NA,NA,NA,NA,NA,0
"1100","BIGEYECWPAC",1971,0.0992,NA,NA,NA,NA,NA,0
"1101","BIGEYECWPAC",1972,0.116,NA,NA,NA,NA,NA,0
"1102","BIGEYECWPAC",1973,0.105,NA,NA,NA,NA,NA,0
"1103","BIGEYECWPAC",1974,0.128,NA,NA,NA,NA,NA,0
"1104","BIGEYECWPAC",1975,0.136,NA,NA,NA,NA,NA,0
"1105","BIGEYECWPAC",1976,0.137,NA,NA,NA,NA,NA,0
"1106","BIGEYECWPAC",1977,0.173,NA,NA,NA,NA,NA,0
"1107","BIGEYECWPAC",1978,0.15,NA,NA,NA,NA,NA,0
"1108","BIGEYECWPAC",1979,0.196,NA,NA,NA,NA,NA,0
"1109","BIGEYECWPAC",1980,0.184,NA,NA,NA,NA,NA,0
"1110","BIGEYECWPAC",1981,0.183,NA,NA,NA,NA,NA,0
"1111","BIGEYECWPAC",1982,0.198,NA,NA,NA,NA,NA,0
"1112","BIGEYECWPAC",1983,0.233,NA,NA,NA,NA,NA,0
"1113","BIGEYECWPAC",1984,0.247,NA,NA,NA,NA,NA,0
"1114","BIGEYECWPAC",1985,0.255,NA,NA,NA,NA,NA,0
"1115","BIGEYECWPAC",1986,0.254,NA,NA,NA,NA,NA,0
"1116","BIGEYECWPAC",1987,0.284,NA,NA,NA,NA,NA,0
"1117","BIGEYECWPAC",1988,0.255,NA,NA,NA,NA,NA,0
"1118","BIGEYECWPAC",1989,0.29,NA,NA,NA,NA,NA,0
"1119","BIGEYECWPAC",1990,0.365,NA,NA,NA,NA,NA,0
"1120","BIGEYECWPAC",1991,0.359,NA,NA,NA,NA,NA,0
"1121","BIGEYECWPAC",1992,0.374,NA,NA,NA,NA,NA,0
"1122","BIGEYECWPAC",1993,0.306,NA,NA,NA,NA,NA,0
"1123","BIGEYECWPAC",1994,0.389,NA,NA,NA,NA,NA,0
"1124","BIGEYECWPAC",1995,0.383,NA,NA,NA,NA,NA,0
"1125","BIGEYECWPAC",1996,0.424,NA,NA,NA,NA,NA,0
"1126","BIGEYECWPAC",1997,0.529,NA,NA,NA,NA,NA,0
"1127","BIGEYECWPAC",1998,0.679,NA,NA,NA,NA,NA,0
"1128","BIGEYECWPAC",1999,0.555,NA,NA,NA,NA,NA,0
"1129","BIGEYECWPAC",2000,0.529,NA,NA,NA,NA,NA,0
"1130","BIGEYECWPAC",2001,0.503,NA,NA,NA,NA,NA,0
"1131","BIGEYECWPAC",2002,0.62,NA,NA,NA,NA,NA,0
"1132","BIGEYECWPAC",2003,0.555,NA,NA,NA,NA,NA,0
"1133","BIGEYECWPAC",2004,0.772,NA,NA,NA,NA,NA,0
"1134","BIGEYECWPAC",2005,0.582,NA,NA,NA,NA,NA,0
"1135","BIGEYECWPAC",2006,0.635,NA,NA,NA,NA,NA,0
"1136","BIGEYECWPAC",2007,0.598,NA,NA,NA,NA,NA,0
"1137","BIGEYECWPAC",2008,0.614,NA,NA,NA,NA,NA,0
"1138","BIGEYECWPAC",2009,0.688,NA,NA,NA,NA,NA,0
"1139","BIGEYECWPAC",2010,0.617,NA,NA,NA,NA,NA,0
"1140","BIGEYEIO",1975,0.0571,NA,NA,NA,NA,NA,0
"1141","BIGEYEIO",1976,0.0466,NA,NA,NA,NA,NA,0
"1142","BIGEYEIO",1977,0.053,NA,NA,NA,NA,NA,0
"1143","BIGEYEIO",1978,0.0894,NA,NA,NA,NA,NA,0
"1144","BIGEYEIO",1979,0.0574,NA,NA,NA,NA,NA,0
"1145","BIGEYEIO",1980,0.0599,NA,NA,NA,NA,NA,0
"1146","BIGEYEIO",1981,0.0663,NA,NA,NA,NA,NA,0
"1147","BIGEYEIO",1982,0.0826,NA,NA,NA,NA,NA,0
"1148","BIGEYEIO",1983,0.114,NA,NA,NA,NA,NA,0
"1149","BIGEYEIO",1984,0.15,NA,NA,NA,NA,NA,0
"1150","BIGEYEIO",1985,0.191,NA,NA,NA,NA,NA,0
"1151","BIGEYEIO",1986,0.229,NA,NA,NA,NA,NA,0
"1152","BIGEYEIO",1987,0.253,NA,NA,NA,NA,NA,0
"1153","BIGEYEIO",1988,0.339,NA,NA,NA,NA,NA,0
"1154","BIGEYEIO",1989,0.337,NA,NA,NA,NA,NA,0
"1155","BIGEYEIO",1990,0.286,NA,NA,NA,NA,NA,0
"1156","BIGEYEIO",1991,0.331,NA,NA,NA,NA,NA,0
"1157","BIGEYEIO",1992,0.27,NA,NA,NA,NA,NA,0
"1158","BIGEYEIO",1993,0.339,NA,NA,NA,NA,NA,0
"1159","BIGEYEIO",1994,0.427,NA,NA,NA,NA,NA,0
"1160","BIGEYEIO",1995,0.578,NA,NA,NA,NA,NA,0
"1161","BIGEYEIO",1996,0.629,NA,NA,NA,NA,NA,0
"1162","BIGEYEIO",1997,0.838,NA,NA,NA,NA,NA,0
"1163","BIGEYEIO",1998,0.672,NA,NA,NA,NA,NA,0
"1164","BIGEYEIO",1999,0.9,NA,NA,NA,NA,NA,0
"1165","BIGEYEIO",2000,0.8,NA,NA,NA,NA,NA,0
"1166","BIGEYEIO",2001,0.65,NA,NA,NA,NA,NA,0
"1167","BIGEYEIO",2002,0.73,NA,NA,NA,NA,NA,0
"1168","BIGEYEIO",2003,0.55,NA,NA,NA,NA,NA,0
"1169","BIGEYEIO",2004,0.64,NA,NA,NA,NA,NA,0
"1170","BIGEYEIO",2005,0.64,NA,NA,NA,NA,NA,0
"1171","BIGEYEIO",2006,0.68,NA,NA,NA,NA,NA,0
"1172","BIGEYEIO",2007,0.75,NA,NA,NA,NA,NA,0
"1173","BIGEYEIO",2008,0.69,NA,NA,NA,NA,NA,0
"1174","BIGEYEIO",2009,0.72,NA,NA,NA,NA,NA,0
"1175","BIGEYEIO",2010,0.56,NA,NA,NA,NA,NA,0
"1176","BLKMARLINIO",1950,0.002,NA,NA,NA,NA,NA,0
"1177","BLKMARLINIO",1951,0.002,NA,NA,NA,NA,NA,0
"1178","BLKMARLINIO",1952,0.009,NA,NA,NA,NA,NA,0
"1179","BLKMARLINIO",1953,0.026,NA,NA,NA,NA,NA,0
"1180","BLKMARLINIO",1954,0.044,NA,NA,NA,NA,NA,0
"1181","BLKMARLINIO",1955,0.05,NA,NA,NA,NA,NA,0
"1182","BLKMARLINIO",1956,0.076,NA,NA,NA,NA,NA,0
"1183","BLKMARLINIO",1957,0.087,NA,NA,NA,NA,NA,0
"1184","BLKMARLINIO",1958,0.082,NA,NA,NA,NA,NA,0
"1185","BLKMARLINIO",1959,0.081,NA,NA,NA,NA,NA,0
"1186","BLKMARLINIO",1960,0.091,NA,NA,NA,NA,NA,0
"1187","BLKMARLINIO",1961,0.093,NA,NA,NA,NA,NA,0
"1188","BLKMARLINIO",1962,0.1,NA,NA,NA,NA,NA,0
"1189","BLKMARLINIO",1963,0.07,NA,NA,NA,NA,NA,0
"1190","BLKMARLINIO",1964,0.085,NA,NA,NA,NA,NA,0
"1191","BLKMARLINIO",1965,0.073,NA,NA,NA,NA,NA,0
"1192","BLKMARLINIO",1966,0.068,NA,NA,NA,NA,NA,0
"1193","BLKMARLINIO",1967,0.079,NA,NA,NA,NA,NA,0
"1194","BLKMARLINIO",1968,0.115,NA,NA,NA,NA,NA,0
"1195","BLKMARLINIO",1969,0.114,NA,NA,NA,NA,NA,0
"1196","BLKMARLINIO",1970,0.132,NA,NA,NA,NA,NA,0
"1197","BLKMARLINIO",1971,0.097,NA,NA,NA,NA,NA,0
"1198","BLKMARLINIO",1972,0.077,NA,NA,NA,NA,NA,0
"1199","BLKMARLINIO",1973,0.05,NA,NA,NA,NA,NA,0
"1200","BLKMARLINIO",1974,0.087,NA,NA,NA,NA,NA,0
"1201","BLKMARLINIO",1975,0.083,NA,NA,NA,NA,NA,0
"1202","BLKMARLINIO",1976,0.047,NA,NA,NA,NA,NA,0
"1203","BLKMARLINIO",1977,0.043,NA,NA,NA,NA,NA,0
"1204","BLKMARLINIO",1978,0.054,NA,NA,NA,NA,NA,0
"1205","BLKMARLINIO",1979,0.05,NA,NA,NA,NA,NA,0
"1206","BLKMARLINIO",1980,0.079,NA,NA,NA,NA,NA,0
"1207","BLKMARLINIO",1981,0.065,NA,NA,NA,NA,NA,0
"1208","BLKMARLINIO",1982,0.065,NA,NA,NA,NA,NA,0
"1209","BLKMARLINIO",1983,0.066,NA,NA,NA,NA,NA,0
"1210","BLKMARLINIO",1984,0.065,NA,NA,NA,NA,NA,0
"1211","BLKMARLINIO",1985,0.065,NA,NA,NA,NA,NA,0
"1212","BLKMARLINIO",1986,0.06,NA,NA,NA,NA,NA,0
"1213","BLKMARLINIO",1987,0.08,NA,NA,NA,NA,NA,0
"1214","BLKMARLINIO",1988,0.07,NA,NA,NA,NA,NA,0
"1215","BLKMARLINIO",1989,0.07,NA,NA,NA,NA,NA,0
"1216","BLKMARLINIO",1990,0.08,NA,NA,NA,NA,NA,0
"1217","BLKMARLINIO",1991,0.06,NA,NA,NA,NA,NA,0
"1218","BLKMARLINIO",1992,0.09,NA,NA,NA,NA,NA,0
"1219","BLKMARLINIO",1993,0.1,NA,NA,NA,NA,NA,0
"1220","BLKMARLINIO",1994,0.13,NA,NA,NA,NA,NA,0
"1221","BLKMARLINIO",1995,0.12,NA,NA,NA,NA,NA,0
"1222","BLKMARLINIO",1996,0.14,NA,NA,NA,NA,NA,0
"1223","BLKMARLINIO",1997,0.17,NA,NA,NA,NA,NA,0
"1224","BLKMARLINIO",1998,0.15,NA,NA,NA,NA,NA,0
"1225","BLKMARLINIO",1999,0.18,NA,NA,NA,NA,NA,0
"1226","BLKMARLINIO",2000,0.22,NA,NA,NA,NA,NA,0
"1227","BLKMARLINIO",2001,0.23,NA,NA,NA,NA,NA,0
"1228","BLKMARLINIO",2002,0.24,NA,NA,NA,NA,NA,0
"1229","BLKMARLINIO",2003,0.33,NA,NA,NA,NA,NA,0
"1230","BLKMARLINIO",2004,0.43,NA,NA,NA,NA,NA,0
"1231","BLKMARLINIO",2005,0.4,NA,NA,NA,NA,NA,0
"1232","BLKMARLINIO",2006,0.4,NA,NA,NA,NA,NA,0
"1233","BLKMARLINIO",2007,0.34,NA,NA,NA,NA,NA,0
"1234","BLKMARLINIO",2008,0.35,NA,NA,NA,NA,NA,0
"1235","BLKMARLINIO",2009,0.34,NA,NA,NA,NA,NA,0
"1236","BLKMARLINIO",2010,0.3,NA,NA,NA,NA,NA,0
"1237","BLSHARIO",1970,0.099,NA,NA,NA,NA,NA,0
"1238","BLSHARIO",1971,0.099,NA,NA,NA,NA,NA,0
"1239","BLSHARIO",1972,0.094,NA,NA,NA,NA,NA,0
"1240","BLSHARIO",1973,0.051,NA,NA,NA,NA,NA,0
"1241","BLSHARIO",1974,0.081,NA,NA,NA,NA,NA,0
"1242","BLSHARIO",1975,0.077,NA,NA,NA,NA,NA,0
"1243","BLSHARIO",1976,0.047,NA,NA,NA,NA,NA,0
"1244","BLSHARIO",1977,0.047,NA,NA,NA,NA,NA,0
"1245","BLSHARIO",1978,0.06,NA,NA,NA,NA,NA,0
"1246","BLSHARIO",1979,0.09,NA,NA,NA,NA,NA,0
"1247","BLSHARIO",1980,0.08,NA,NA,NA,NA,NA,0
"1248","BLSHARIO",1981,0.099,NA,NA,NA,NA,NA,0
"1249","BLSHARIO",1982,0.077,NA,NA,NA,NA,NA,0
"1250","BLSHARIO",1983,0.099,NA,NA,NA,NA,NA,0
"1251","BLSHARIO",1984,0.099,NA,NA,NA,NA,NA,0
"1252","BLSHARIO",1985,0.06,NA,NA,NA,NA,NA,0
"1253","BLSHARIO",1986,0.09,NA,NA,NA,NA,NA,0
"1254","BLSHARIO",1987,0.07,NA,NA,NA,NA,NA,0
"1255","BLSHARIO",1988,0.09,NA,NA,NA,NA,NA,0
"1256","BLSHARIO",1989,0.11,NA,NA,NA,NA,NA,0
"1257","BLSHARIO",1990,0.069,NA,NA,NA,NA,NA,0
"1258","BLSHARIO",1991,0.081,NA,NA,NA,NA,NA,0
"1259","BLSHARIO",1992,0.09,NA,NA,NA,NA,NA,0
"1260","BLSHARIO",1993,0.12,NA,NA,NA,NA,NA,0
"1261","BLSHARIO",1994,0.167,NA,NA,NA,NA,NA,0
"1262","BLSHARIO",1995,0.17,NA,NA,NA,NA,NA,0
"1263","BLSHARIO",1996,0.18,NA,NA,NA,NA,NA,0
"1264","BLSHARIO",1997,0.26,NA,NA,NA,NA,NA,0
"1265","BLSHARIO",1998,0.175,NA,NA,NA,NA,NA,0
"1266","BLSHARIO",1999,0.235,NA,NA,NA,NA,NA,0
"1267","BLSHARIO",2000,0.3,NA,NA,NA,NA,NA,0
"1268","BLSHARIO",2001,0.205,NA,NA,NA,NA,NA,0
"1269","BLSHARIO",2002,0.257,NA,NA,NA,NA,NA,0
"1270","BLSHARIO",2003,0.326,NA,NA,NA,NA,NA,0
"1271","BLSHARIO",2004,0.46,NA,NA,NA,NA,NA,0
"1272","BLSHARIO",2005,0.497,NA,NA,NA,NA,NA,0
"1273","BLSHARIO",2006,0.446,NA,NA,NA,NA,NA,0
"1274","BLSHARIO",2007,0.447,NA,NA,NA,NA,NA,0
"1275","BLSHARIO",2008,0.523,NA,NA,NA,NA,NA,0
"1276","BLSHARIO",2009,0.6,NA,NA,NA,NA,NA,0
"1277","BLSHARIO",2010,0.6,NA,NA,NA,NA,NA,0
"1278","BLSHARNPAC",1972,0.563,NA,NA,NA,NA,NA,0
"1279","BLSHARNPAC",1973,0.62,NA,NA,NA,NA,NA,0
"1280","BLSHARNPAC",1974,0.64,NA,NA,NA,NA,NA,0
"1281","BLSHARNPAC",1975,0.676,NA,NA,NA,NA,NA,0
"1282","BLSHARNPAC",1976,0.851,NA,NA,NA,NA,NA,0
"1283","BLSHARNPAC",1977,0.964,NA,NA,NA,NA,NA,0
"1284","BLSHARNPAC",1978,1.07,NA,NA,NA,NA,NA,0
"1285","BLSHARNPAC",1979,1.1,NA,NA,NA,NA,NA,0
"1286","BLSHARNPAC",1980,1.15,NA,NA,NA,NA,NA,0
"1287","BLSHARNPAC",1981,2.19,NA,NA,NA,NA,NA,0
"1288","BLSHARNPAC",1982,2.04,NA,NA,NA,NA,NA,0
"1289","BLSHARNPAC",1983,2.09,NA,NA,NA,NA,NA,0
"1290","BLSHARNPAC",1984,2.07,NA,NA,NA,NA,NA,0
"1291","BLSHARNPAC",1985,2.11,NA,NA,NA,NA,NA,0
"1292","BLSHARNPAC",1986,2.21,NA,NA,NA,NA,NA,0
"1293","BLSHARNPAC",1987,2.14,NA,NA,NA,NA,NA,0
"1294","BLSHARNPAC",1988,2.21,NA,NA,NA,NA,NA,0
"1295","BLSHARNPAC",1989,2.93,NA,NA,NA,NA,NA,0
"1296","BLSHARNPAC",1990,1.69,NA,NA,NA,NA,NA,0
"1297","BLSHARNPAC",1991,1.66,NA,NA,NA,NA,NA,0
"1298","BLSHARNPAC",1992,1.16,NA,NA,NA,NA,NA,0
"1299","BLSHARNPAC",1993,0.807,NA,NA,NA,NA,NA,0
"1300","BLSHARNPAC",1994,0.653,NA,NA,NA,NA,NA,0
"1301","BLSHARNPAC",1995,0.612,NA,NA,NA,NA,NA,0
"1302","BLSHARNPAC",1996,0.53,NA,NA,NA,NA,NA,0
"1303","BLSHARNPAC",1997,0.566,NA,NA,NA,NA,NA,0
"1304","BLSHARNPAC",1998,0.546,NA,NA,NA,NA,NA,0
"1305","BLSHARNPAC",1999,0.49,NA,NA,NA,NA,NA,0
"1306","BLSHARNPAC",2000,0.588,NA,NA,NA,NA,NA,0
"1307","BLSHARNPAC",2001,0.526,NA,NA,NA,NA,NA,0
"1308","BLSHARNPAC",2002,0.485,NA,NA,NA,NA,NA,0
"1309","BLSHARNPAC",2003,0.486,NA,NA,NA,NA,NA,0
"1310","BLSHARNPAC",2004,0.542,NA,NA,NA,NA,NA,0
"1311","BLSHARNPAC",2005,0.599,NA,NA,NA,NA,NA,0
"1312","BLSHARNPAC",2006,0.537,NA,NA,NA,NA,NA,0
"1313","BLSHARNPAC",2007,0.532,NA,NA,NA,NA,NA,0
"1314","BLSHARNPAC",2008,0.471,NA,NA,NA,NA,NA,0
"1315","BLSHARNPAC",2009,0.502,NA,NA,NA,NA,NA,0
"1316","BLSHARNPAC",2010,0.481,NA,NA,NA,NA,NA,0
"1317","BMARLINIO",1950,4.86e-05,NA,NA,NA,NA,NA,0
"1318","BMARLINIO",1951,0.00028,NA,NA,NA,NA,NA,0
"1319","BMARLINIO",1952,0.0197,NA,NA,NA,NA,NA,0
"1320","BMARLINIO",1953,0.0634,NA,NA,NA,NA,NA,0
"1321","BMARLINIO",1954,0.152,NA,NA,NA,NA,NA,0
"1322","BMARLINIO",1955,0.181,NA,NA,NA,NA,NA,0
"1323","BMARLINIO",1956,0.259,NA,NA,NA,NA,NA,0
"1324","BMARLINIO",1957,0.202,NA,NA,NA,NA,NA,0
"1325","BMARLINIO",1958,0.226,NA,NA,NA,NA,NA,0
"1326","BMARLINIO",1959,0.248,NA,NA,NA,NA,NA,0
"1327","BMARLINIO",1960,0.215,NA,NA,NA,NA,NA,0
"1328","BMARLINIO",1961,0.191,NA,NA,NA,NA,NA,0
"1329","BMARLINIO",1962,0.184,NA,NA,NA,NA,NA,0
"1330","BMARLINIO",1963,0.124,NA,NA,NA,NA,NA,0
"1331","BMARLINIO",1964,0.193,NA,NA,NA,NA,NA,0
"1332","BMARLINIO",1965,0.207,NA,NA,NA,NA,NA,0
"1333","BMARLINIO",1966,0.198,NA,NA,NA,NA,NA,0
"1334","BMARLINIO",1967,0.23,NA,NA,NA,NA,NA,0
"1335","BMARLINIO",1968,0.214,NA,NA,NA,NA,NA,0
"1336","BMARLINIO",1969,0.196,NA,NA,NA,NA,NA,0
"1337","BMARLINIO",1970,0.249,NA,NA,NA,NA,NA,0
"1338","BMARLINIO",1971,0.205,NA,NA,NA,NA,NA,0
